genre,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
reggae,0.056,0.081,2.146,3.481,0.106,0.058,0.071,0.038,123.047,2433.691,814.17,2519.722,549.068,3114.584,454.511,3661.105,376.952,20.761,15.809,18.934,19.139,19.479,18.69,15.359,3.972,4.597,4.578,3.83,2.944,3.224,1.578,4993.711,1927.898,-174.795,79.307,-24.34,17.977,24.472,15.72,7.472,4.225,3.918,4.81,2.767,1.726,-2.344,-1.597,-4.457,-0.366,-2.436,1.49,-0.331,-3.665,62.642,24.773,27.954,18.905,16.15,11.242,12.7,9.883,9.604,9.635,9.261,8.194,8.957,8.342,8.076,8.953,8.826,7.623,6.387,7.334,0.458,0.465,0.482,0.408,0.425,0.313,0.437,0.461,0.414,0.507,0.4,0.409,0.334,0.288,0.315,0.254,0.279,0.222,0.301,0.302,0.265,0.309,0.242,0.29
reggae,0.088,0.118,1.751,1.911,0.076,0.034,0.111,0.042,151.999,1453.31,335.854,1639.17,224.088,2271.374,280.814,2937.99,315.284,24.193,15.987,20.065,19.537,19.423,21.795,15.407,5.305,4.222,4.671,3.597,3.013,3.832,2.007,2745.208,462.418,-164.668,142.704,-41.483,41.239,16.19,-5.569,7.646,5.616,0.802,-10.481,-2.345,-0.492,-3.066,-0.614,1.133,0.731,1.042,1.984,3.5,5.308,58.346,19.435,17.988,10.127,15.657,11.496,8.07,8.532,7.386,8.747,8.734,7.424,7.166,7.225,7.484,7.277,6.951,7.198,7.334,7.691,0.615,0.251,0.224,0.262,0.488,0.433,0.321,0.484,0.227,0.223,0.14,0.321,0.358,0.167,0.202,0.199,0.316,0.354,0.193,0.353,0.173,0.261,0.143,0.224
reggae,0.115,0.163,1.828,2.409,0.088,0.051,0.153,0.058,172.266,2421.981,937.832,2815.433,467.272,3416.37,336.344,3958.17,244.963,23.073,15.081,17.546,17.228,17.43,17.196,15.344,5.034,4.144,4.212,3.689,3.05,2.798,1.635,5531.817,1972.545,-104.221,83.944,18.885,28.949,10.636,9.318,9.312,6.524,3.006,2.494,2.794,-0.201,3.107,-2.206,-1.741,-1.528,-0.269,-0.934,-0.945,-3.532,61.901,27.669,22.204,16.805,12.981,12.768,12.643,11.354,10.211,10.213,7.782,7.518,6.359,6.087,6.74,6.405,5.438,5.736,6.304,5.675,0.419,0.397,0.507,0.658,0.471,0.383,0.341,0.505,0.464,0.382,0.481,0.386,0.305,0.257,0.25,0.332,0.253,0.24,0.217,0.3,0.295,0.251,0.289,0.254
reggae,0.07,0.098,2.018,2.942,0.224,0.092,0.091,0.036,161.499,4221.42,980.655,3129.777,384.759,3494.272,334.305,3795.925,290.545,19.694,15.367,19.269,17.777,18.3,17.146,15.913,5.072,4.401,4.823,3.807,3.62,2.836,2.056,7889.636,1374.53,-120.296,16.382,25.048,37.257,9.277,13.012,3.226,5.967,4.083,1.697,1.891,2.674,2.033,-1.718,2.1,3.242,-2.076,2.775,1.611,-4.05,78.248,29.566,32.311,21.327,15.007,11.561,13.808,10.017,10.191,9.56,9.931,8.125,7.913,8.158,7.179,7.989,7.51,7.214,6.435,7.935,0.482,0.448,0.474,0.459,0.511,0.519,0.378,0.399,0.347,0.471,0.543,0.45,0.312,0.278,0.287,0.282,0.281,0.294,0.227,0.277,0.211,0.29,0.316,0.275
reggae,0.077,0.099,1.091,0.287,0.081,0.051,0.094,0.033,172.266,2269.65,864.553,2585.174,481.05,3131.899,382.604,3648.428,308.971,24.817,16.916,20.076,17.952,18.422,17.636,16.59,5.385,4.053,4.886,3.553,3.326,2.341,1.861,5159.427,1762.934,-169.019,79.506,15.246,42.751,7.686,17.032,-5.987,0.539,0.06,-0.945,0.838,-1.587,-2.897,-4.033,-5.771,-2.577,-6.519,-6.595,-2.841,-1.199,54.827,27.211,20.883,18.199,13.308,10.06,10.687,8.345,8.628,9.407,8.894,7.444,7.8,7.344,7.168,7.015,6.723,7.685,7.573,7.881,0.415,0.361,0.317,0.379,0.281,0.285,0.319,0.24,0.262,0.237,0.364,0.425,0.334,0.321,0.297,0.353,0.278,0.307,0.327,0.257,0.305,0.217,0.336,0.389
reggae,0.085,0.119,1.89,2.443,0.115,0.07,0.109,0.046,143.555,2431.359,783.588,2310.38,293.814,2844.477,268.145,3361.171,271.165,21.638,17.296,21.325,19.117,19.374,18.615,17.097,5.53,4.563,5.419,4.291,3.868,2.948,2.531,4712.03,1127.069,-140.289,69.648,-9.992,52.169,3.266,4.564,-3.493,2.926,-6.572,-2.637,-1.728,-6.939,-5.823,-2.691,2.544,-1.816,-2.163,-2.933,-1.796,-2.714,64.268,33.109,25.194,20.653,17.883,12.249,13.564,12.524,12.08,11.442,10.009,9.809,9.235,8.769,7.309,6.779,7.099,7.096,6.804,7.057,0.41,0.322,0.374,0.302,0.319,0.386,0.351,0.471,0.347,0.292,0.245,0.296,0.349,0.276,0.352,0.272,0.264,0.33,0.266,0.38,0.296,0.285,0.249,0.268
reggae,0.095,0.126,1.431,1.107,0.111,0.071,0.12,0.039,89.103,2635.717,910.517,2549.43,355.191,2986.586,279.265,3395.124,235.007,21.537,16.399,21.58,19.168,19.315,17.654,20.875,5.194,4.305,4.976,3.728,3.997,2.752,2.661,5568.516,1440.352,-123.721,66.22,8.168,49.775,8.539,25.892,-5.408,12.881,-2.554,6.795,-3.576,7.644,-2.054,4.92,3.666,4.112,-2.05,6.779,-2.83,-2.376,62.209,31.978,21.806,17.15,15.079,13.909,12.89,9.851,8.533,8.969,8.637,8.098,7.377,7.666,7.076,7.129,7.139,6.582,6.666,6.613,0.313,0.318,0.439,0.309,0.266,0.39,0.431,0.573,0.475,0.351,0.464,0.351,0.274,0.28,0.322,0.222,0.25,0.318,0.312,0.346,0.292,0.242,0.356,0.253
reggae,0.106,0.141,1.384,0.982,0.081,0.049,0.133,0.047,95.703,2283.697,724.623,2797.878,521.104,3426.617,426.874,3996.384,351.001,24.63,16.523,19.03,19.07,17.652,18.151,16.2,4.886,4.005,4.459,3.922,2.999,3.285,2.329,5393.576,1841.875,-121.467,89.577,23.788,32.771,8.859,-2.616,6.63,1.769,-2.95,-3.101,-0.698,-5.428,-6.547,-4.702,-3.281,-6.463,-6.658,-4.413,-3.162,-3.98,64.165,27.193,20.84,18.304,11.801,10.668,9.013,7.416,7.431,7.562,6.673,6.473,6.618,6.21,6.744,6.36,6.281,5.805,5.621,6.253,0.492,0.493,0.393,0.517,0.392,0.31,0.256,0.32,0.386,0.251,0.288,0.339,0.333,0.31,0.247,0.362,0.271,0.294,0.233,0.263,0.3,0.223,0.273,0.259
reggae,0.103,0.146,1.781,2.316,0.127,0.093,0.131,0.063,95.703,2916.112,1358.724,2690.448,537.86,3212.854,398.143,3687.24,284.265,22.553,16.443,19.156,18.047,17.488,17.471,15.258,4.975,4.029,4.25,3.327,3.075,3.128,1.724,5825.648,2314.805,-104.857,66.385,-2.305,24.609,8.416,6.773,1.679,5.185,1.055,2.199,2.956,4.585,4.21,3.1,-1.414,0.227,1.094,-2.327,-2.894,-2.185,73.244,43.849,20.875,18.175,13.672,14.106,13.202,12.577,11.907,10.041,9.015,8.007,9.374,7.82,7.697,7.244,8.687,7.642,6.665,6.567,0.441,0.478,0.452,0.556,0.47,0.383,0.46,0.385,0.392,0.345,0.53,0.641,0.252,0.275,0.264,0.319,0.304,0.269,0.29,0.267,0.257,0.213,0.28,0.32
reggae,0.089,0.131,1.393,1.578,0.275,0.169,0.117,0.057,129.199,4210.356,1558.619,2907.536,446.59,3321.232,394.463,3668.708,388.38,16.911,11.89,13.921,14.817,15.577,15.906,16.119,5.072,3.392,3.553,3.177,2.34,2.097,2.208,7638.054,1897.53,-155.006,-1.527,22.39,30.434,2.112,28.614,16.997,13.424,8.484,6.493,9.787,10.917,2.175,1.629,6.348,6.906,-7.814,4.708,3.434,0.674,77.997,50.251,27.648,19.941,13.596,10.168,11.419,11.952,8.281,9.619,7.734,7.619,8.085,7.683,9.094,7.943,9.655,7.116,8.32,7.238,0.558,0.502,0.533,0.602,0.61,0.539,0.533,0.508,0.543,0.521,0.619,0.772,0.199,0.245,0.288,0.333,0.291,0.252,0.223,0.234,0.294,0.307,0.199,0.211
reggae,0.151,0.211,1.582,1.65,0.134,0.099,0.19,0.091,99.384,3289.037,1236.324,3250.541,468.228,3713.225,325.57,4115.011,258.068,15.88,14.342,17.812,17.358,16.969,16.536,14.868,4.161,4.224,4.2,3.885,3.09,2.687,1.272,7281.539,1969.708,-85.257,60.945,34.791,19.805,16.713,7.964,9.309,11.363,1.391,-0.085,6.414,3.635,5.677,7.213,-0.838,3.249,-2.691,0.361,4.751,0.323,57.419,34.297,24.392,20.467,18.265,14.219,11.465,10.876,11.631,9.49,9.604,8.546,9.067,8.383,7.895,7.946,6.832,7.82,7.793,6.532,0.449,0.578,0.488,0.502,0.642,0.661,0.63,0.512,0.435,0.385,0.346,0.399,0.254,0.276,0.257,0.263,0.29,0.29,0.313,0.292,0.256,0.248,0.233,0.276
reggae,0.048,0.076,2.34,4.968,0.09,0.087,0.063,0.043,151.999,1886.477,1183.874,2274.029,729.446,2898.163,614.26,3473.936,529.996,21.288,12.789,16.295,15.88,16.688,19.574,21.456,5.801,3.858,4.283,3.399,3.161,3.946,7.833,3993.051,2565.994,-251.461,105.912,2.192,32.52,16.567,8.293,10.385,5.504,0.874,8.351,-0.644,9.891,-1.858,4.423,1.837,4.241,-0.207,2.249,0.941,1.298,87.341,34.764,34.747,16.906,15.784,12.092,11.829,9.683,10.02,8.554,9.39,8.345,7.97,6.537,6.708,6.069,5.683,5.266,5.723,6.158,0.447,0.471,0.563,0.513,0.531,0.479,0.388,0.418,0.422,0.505,0.449,0.487,0.28,0.276,0.343,0.315,0.31,0.306,0.235,0.277,0.271,0.339,0.273,0.308
reggae,0.077,0.107,1.8,2.633,0.102,0.082,0.097,0.047,151.999,2593.204,1304.086,2728.733,726.759,3306.936,557.083,3824.451,417.179,19.357,16.505,19.531,18.633,21.816,21.073,15.83,4.626,4.348,4.982,3.961,4.393,5.95,1.983,5535.425,2703.952,-182.173,83.511,4.848,12.695,30.075,17.202,6.103,7.692,7.145,8.884,-2.15,5.714,1.452,-4.943,2.915,2.192,-3.228,0.762,-1.696,-0.633,79.003,40.34,30.642,20.41,15.355,13.068,11.945,11.022,9.518,8.524,9.988,7.968,8.551,8.99,8.134,7.687,7.963,8.433,8.426,9.205,0.325,0.477,0.421,0.377,0.522,0.422,0.374,0.277,0.353,0.478,0.367,0.357,0.244,0.326,0.311,0.29,0.329,0.303,0.302,0.23,0.27,0.376,0.273,0.28
reggae,0.092,0.116,1.479,0.897,0.082,0.054,0.113,0.026,129.199,2498.51,1003.094,2835.696,506.432,3415.033,342.126,3928.935,254.444,20.4,15.256,18.201,16.861,16.845,16.95,15.548,4.28,4.213,4.438,3.887,3.355,2.38,1.766,5556.425,2230.269,-130.366,84.285,29.357,23.846,8.29,13.864,2.23,2.926,2.576,0.098,2.342,2.748,3.755,3.783,2.123,3.138,0.165,2.397,-4.111,-1.763,65.194,33.732,26.39,17.808,11.992,8.626,7.965,7.809,6.843,7.496,6.78,5.626,6.258,5.934,7.385,6.958,6.796,6.983,7.044,6.765,0.544,0.404,0.48,0.409,0.411,0.333,0.37,0.504,0.455,0.493,0.503,0.638,0.298,0.233,0.307,0.253,0.297,0.221,0.219,0.296,0.28,0.308,0.251,0.288
reggae,0.081,0.112,1.449,1.416,0.083,0.055,0.101,0.05,151.999,2208.839,960.587,2466.515,595.333,3080.869,480.59,3648.344,385.554,18.879,15.359,19.205,18.109,18.041,19.187,16.185,4.34,3.963,5.154,4.27,3.635,3.608,2.469,4708.072,2159.028,-162.498,98.478,-1.596,20.814,12.053,11.745,6.101,4.966,1.703,3.045,-0.869,4.122,3.427,-1.402,2.275,-3.704,-6.489,2.589,1.407,2.235,77.964,32.557,23.74,19.067,17.831,13.713,11.812,10.153,10.738,9.197,8.543,8.229,8.228,7.881,8.183,8.928,9.158,9.746,9.37,8.749,0.472,0.381,0.411,0.495,0.394,0.348,0.356,0.488,0.263,0.214,0.287,0.326,0.35,0.282,0.291,0.34,0.298,0.317,0.282,0.357,0.217,0.205,0.269,0.262
reggae,0.082,0.114,1.646,1.852,0.079,0.057,0.103,0.048,95.703,2210.551,1045.352,2585.915,652.948,3219.731,525.632,3795.1,425.699,19.155,16.232,20.212,18.603,20.303,20.932,15.425,3.914,4.615,4.799,3.799,4.02,6.099,2.458,4845.979,2405.824,-177.381,98.275,14.736,21.142,14.977,10.204,4.95,0.844,4.852,6.878,3.546,-0.358,0.569,1.369,2.009,-0.314,-1.37,2.91,-0.979,-0.518,81.401,40.314,26.074,22.214,16.059,11.637,12.391,11.079,11.623,10.532,8.364,8.912,9.181,9.636,10.4,8.537,8.239,9.183,8.996,10.106,0.363,0.425,0.55,0.419,0.289,0.3,0.338,0.427,0.294,0.359,0.38,0.321,0.308,0.313,0.374,0.324,0.232,0.269,0.258,0.358,0.261,0.295,0.318,0.261
reggae,0.071,0.099,1.725,2.105,0.112,0.089,0.091,0.039,123.047,2590.852,1143.297,2822.72,581.955,3417.853,415.42,3941.852,303.135,18.238,15.238,18.608,18.328,19.147,19.094,16.46,3.974,4.542,5.293,3.986,3.914,3.842,3.136,5634.749,2416.611,-169.311,83.913,11.205,12.137,21.08,9.531,0.937,2.202,0.877,1.638,-0.417,0.747,-4.791,-1.737,-2.093,-1.421,-4.665,-0.208,1.957,-1.261,83.336,32.509,27.89,17.274,17.84,13.546,13.444,11.074,10.505,11.865,10.185,9.04,9.724,8.382,10.382,8.618,8.739,7.933,8.861,9.884,0.318,0.373,0.484,0.396,0.417,0.374,0.462,0.326,0.288,0.326,0.316,0.392,0.288,0.28,0.346,0.289,0.346,0.299,0.342,0.255,0.251,0.29,0.27,0.337
reggae,0.099,0.134,1.539,1.405,0.117,0.061,0.126,0.044,151.999,2652.768,904.759,2715.782,453.014,3268.277,346.689,3772.176,274.831,18.495,15.578,19.765,18.571,18.809,17.723,16.21,4.134,4.037,4.237,3.655,3.527,2.983,2.198,5676.357,1788.798,-93.494,80.182,-0.297,15.271,4.357,9.056,1.686,2.544,-4.301,1.001,-1.697,-3.0,2.258,-2.087,0.331,-4.375,-4.048,-3.168,-5.423,-2.143,62.405,27.462,19.962,18.622,16.606,11.506,17.837,10.838,10.929,11.186,9.381,8.477,8.708,7.756,6.861,7.822,7.915,6.61,7.014,7.921,0.414,0.348,0.489,0.363,0.343,0.467,0.304,0.293,0.266,0.384,0.501,0.342,0.321,0.239,0.324,0.3,0.26,0.324,0.246,0.283,0.227,0.256,0.344,0.243
reggae,0.02,0.032,2.637,6.027,0.119,0.078,0.026,0.018,112.347,2275.519,937.982,2291.8,407.535,2811.589,342.675,3323.571,299.015,21.217,20.003,24.08,21.723,22.718,21.214,19.763,3.302,4.35,5.156,3.73,3.871,3.754,3.755,4664.005,1543.355,-301.419,77.222,-13.584,39.304,1.601,16.892,-7.259,-3.609,1.16,-3.274,-8.444,-3.602,-2.601,-7.234,-2.446,0.758,-8.967,-2.655,-5.498,-8.406,74.475,33.777,22.943,21.073,15.99,9.518,14.806,8.689,8.974,8.045,8.786,7.65,9.793,8.004,7.725,7.595,9.891,6.656,8.224,8.251,0.316,0.296,0.383,0.243,0.238,0.172,0.243,0.395,0.296,0.346,0.271,0.39,0.326,0.271,0.369,0.224,0.285,0.207,0.238,0.369,0.258,0.352,0.241,0.349
reggae,0.143,0.189,1.34,0.842,0.134,0.081,0.181,0.054,92.285,3092.702,1099.393,2920.122,555.498,3414.705,446.196,3855.939,362.537,25.948,15.842,20.325,19.505,19.44,18.364,16.046,5.268,4.583,5.191,4.426,3.929,3.477,1.818,6442.386,2104.677,-74.023,58.015,9.144,29.263,12.538,-0.187,0.167,1.374,-5.088,1.355,2.853,-1.558,0.887,1.041,-4.333,-3.746,-3.662,-1.057,-4.113,-4.136,55.271,32.273,26.764,18.822,16.175,12.417,13.176,11.695,14.048,11.356,10.663,9.03,9.055,9.882,8.495,8.496,9.134,9.34,8.979,9.895,0.442,0.511,0.409,0.435,0.427,0.433,0.354,0.386,0.444,0.319,0.287,0.294,0.302,0.346,0.294,0.329,0.308,0.314,0.289,0.298,0.335,0.259,0.239,0.248
reggae,0.046,0.065,2.132,3.384,0.061,0.054,0.057,0.031,151.999,2119.236,1066.239,2597.012,659.081,3241.257,520.65,3825.966,411.407,19.569,16.017,19.305,18.474,18.559,17.646,14.789,4.437,4.346,4.738,3.782,3.711,3.072,1.532,4796.821,2452.895,-265.699,80.614,9.731,36.671,27.844,12.09,15.017,15.12,6.561,6.284,7.479,5.644,4.349,3.084,2.402,2.184,2.48,1.273,-0.218,0.808,86.554,33.864,25.873,19.215,13.909,12.777,11.632,11.065,8.647,8.486,9.888,8.349,7.337,7.907,7.754,7.49,6.904,6.705,7.067,6.435,0.393,0.373,0.33,0.316,0.401,0.482,0.665,0.62,0.464,0.439,0.416,0.456,0.35,0.302,0.283,0.25,0.25,0.275,0.313,0.321,0.24,0.291,0.292,0.35
reggae,0.078,0.108,1.643,1.9,0.083,0.047,0.098,0.047,92.285,1901.49,707.401,2114.114,583.734,2712.847,565.136,3308.961,522.676,17.277,15.543,19.855,19.355,20.304,21.052,16.043,4.637,4.565,4.891,4.113,3.519,3.995,2.458,3930.093,1651.102,-168.537,109.546,-20.666,38.958,7.962,0.337,6.039,4.087,-1.361,0.119,0.243,0.351,5.302,3.684,2.851,4.476,0.809,3.006,1.522,2.454,64.022,28.595,25.455,17.982,15.263,11.326,10.199,8.823,9.233,9.19,7.885,8.234,8.27,7.453,6.746,6.558,6.633,6.584,6.347,6.703,0.483,0.504,0.588,0.439,0.361,0.402,0.329,0.359,0.351,0.465,0.391,0.315,0.332,0.292,0.344,0.306,0.266,0.291,0.238,0.278,0.284,0.304,0.273,0.24
reggae,0.224,0.281,0.767,-0.247,0.101,0.087,0.268,0.086,172.266,3068.371,1020.371,3135.396,448.737,3609.887,306.18,4026.26,224.164,28.037,18.236,20.831,18.626,20.019,18.469,16.866,5.358,4.949,5.212,3.652,3.901,2.444,1.866,6944.916,1857.775,-70.119,54.368,15.579,19.802,27.002,13.246,0.698,10.076,6.691,-0.303,2.974,6.014,1.089,3.175,0.252,3.04,-5.6,-1.311,-1.959,-8.718,56.059,28.556,27.373,16.519,14.249,13.077,13.795,11.04,10.608,10.938,11.019,8.165,9.155,8.798,8.795,7.065,7.553,7.409,8.375,8.016,0.444,0.47,0.39,0.414,0.495,0.427,0.378,0.332,0.376,0.402,0.376,0.492,0.3,0.296,0.267,0.292,0.352,0.354,0.296,0.273,0.312,0.346,0.287,0.336
reggae,0.238,0.322,1.288,0.837,0.083,0.053,0.298,0.121,89.103,2076.619,938.048,2264.381,663.057,2860.86,614.233,3428.752,542.497,18.954,16.918,19.509,18.381,17.882,19.264,16.012,4.835,4.447,4.689,3.741,3.236,4.714,2.904,4362.132,2062.537,-66.162,97.884,-18.817,26.943,14.025,6.033,9.447,10.57,-0.139,8.124,10.54,8.007,3.805,4.011,2.715,0.426,-4.196,0.107,0.146,-3.154,83.547,42.472,23.855,17.503,15.791,15.482,13.05,10.291,11.359,10.216,12.124,10.454,8.035,7.866,7.171,7.084,6.712,6.641,6.631,6.162,0.466,0.357,0.247,0.281,0.374,0.554,0.425,0.373,0.323,0.293,0.461,0.366,0.358,0.273,0.209,0.237,0.288,0.381,0.316,0.273,0.251,0.267,0.38,0.289
reggae,0.102,0.139,1.855,2.22,0.067,0.036,0.129,0.051,161.499,1600.042,573.771,1881.82,387.005,2471.771,365.149,3047.712,353.728,24.073,16.83,20.026,19.293,18.975,18.128,21.554,5.112,4.879,5.21,3.741,3.876,2.736,6.379,3222.456,1194.459,-147.068,120.105,-21.597,39.655,6.95,15.096,-1.017,15.945,2.531,4.511,0.015,4.336,4.638,4.008,3.051,0.542,-6.143,-1.65,-0.724,0.205,59.45,30.886,20.735,18.37,13.318,12.918,13.977,11.026,11.286,10.874,10.476,9.792,8.269,6.93,7.954,7.497,6.985,7.935,6.976,6.537,0.297,0.292,0.417,0.436,0.591,0.437,0.33,0.389,0.347,0.432,0.332,0.37,0.26,0.258,0.317,0.299,0.344,0.289,0.248,0.335,0.278,0.328,0.272,0.298
reggae,0.112,0.147,1.354,0.845,0.061,0.033,0.14,0.044,161.499,1713.114,516.936,2356.697,443.066,3146.334,395.915,3846.058,347.387,18.03,16.306,19.363,17.677,19.491,19.01,15.591,4.581,4.393,5.096,3.817,3.345,2.326,1.588,3490.921,1378.656,-132.98,117.123,-2.821,22.534,25.923,0.282,13.524,3.403,4.528,0.541,-0.069,5.104,-0.162,1.273,3.072,1.401,-0.544,0.136,-1.049,-0.032,49.623,23.733,17.944,14.395,13.453,11.334,10.369,9.342,7.755,8.402,7.804,6.818,6.962,6.21,6.407,6.794,6.305,6.031,6.207,6.62,0.339,0.345,0.467,0.39,0.419,0.411,0.387,0.431,0.44,0.497,0.319,0.307,0.272,0.258,0.351,0.272,0.293,0.305,0.294,0.354,0.295,0.332,0.24,0.235
reggae,0.076,0.104,1.774,2.026,0.078,0.056,0.095,0.042,135.999,2051.837,931.767,2303.945,453.078,2888.446,334.769,3432.306,254.908,21.049,18.18,22.316,21.483,20.286,17.725,18.03,4.909,5.024,6.038,4.63,4.369,2.958,3.582,4307.416,1797.439,-194.769,83.037,-0.757,32.368,2.818,23.166,2.968,14.222,8.545,10.446,7.067,8.805,1.412,5.411,2.752,5.248,1.645,0.51,1.143,-1.56,77.968,37.417,22.229,19.402,14.737,12.132,17.076,9.951,10.516,12.526,10.526,9.011,7.962,7.199,7.626,7.45,9.349,8.375,8.769,8.302,0.31,0.338,0.495,0.406,0.401,0.323,0.297,0.418,0.312,0.34,0.291,0.349,0.282,0.279,0.359,0.323,0.325,0.298,0.278,0.392,0.293,0.32,0.252,0.301
reggae,0.1,0.132,1.468,1.114,0.08,0.056,0.126,0.039,143.555,2421.81,970.62,2676.712,429.802,3251.674,316.62,3784.625,257.473,23.32,16.821,20.723,19.885,18.761,18.488,16.633,4.982,4.201,4.959,4.255,3.335,2.438,2.214,5229.643,1783.808,-142.763,83.625,21.912,33.856,4.632,4.165,1.94,21.816,-5.943,0.502,17.421,-11.435,10.545,2.197,1.414,1.762,-1.395,2.014,-1.897,0.634,66.815,31.516,25.072,17.209,17.086,13.685,11.106,9.103,9.143,9.791,9.156,8.289,8.483,8.916,7.247,6.738,8.868,7.064,7.441,7.398,0.365,0.301,0.326,0.272,0.312,0.486,0.33,0.266,0.293,0.389,0.593,0.407,0.317,0.263,0.29,0.246,0.25,0.354,0.247,0.208,0.255,0.283,0.377,0.275
reggae,0.123,0.155,1.117,0.256,0.061,0.034,0.149,0.042,172.266,2250.24,750.164,2528.738,461.987,3094.545,376.964,3628.849,308.742,29.188,17.134,19.996,19.367,18.283,18.244,16.517,5.528,5.283,5.01,4.108,3.505,3.184,1.702,4956.528,1593.056,-136.756,75.599,-5.331,23.443,0.76,12.293,4.482,5.166,-0.068,9.039,4.905,2.337,5.478,0.663,1.473,3.836,-1.59,-1.717,-4.441,-9.696,70.9,27.329,22.306,20.348,14.817,11.157,12.92,10.882,9.124,10.377,10.766,9.675,9.655,10.834,9.667,9.015,8.908,8.439,8.513,9.231,0.315,0.386,0.571,0.386,0.284,0.275,0.365,0.454,0.365,0.384,0.433,0.335,0.256,0.278,0.386,0.326,0.25,0.219,0.311,0.393,0.265,0.255,0.344,0.263
reggae,0.119,0.166,2.121,3.159,0.122,0.104,0.151,0.07,143.555,3062.057,1343.01,2852.203,525.377,3345.422,392.253,3782.819,315.595,26.904,16.952,20.641,19.667,18.929,17.752,16.305,5.226,4.964,5.35,4.559,3.424,3.426,2.778,6341.187,2207.635,-141.769,44.151,21.717,43.31,21.759,11.185,3.541,15.009,-1.749,6.442,6.925,0.716,3.974,1.476,4.672,0.899,2.227,3.385,-2.659,0.509,92.351,46.636,24.444,19.954,19.589,16.084,14.374,10.361,10.803,9.959,11.279,10.621,9.895,9.572,9.228,6.95,6.778,8.193,7.354,7.247,0.514,0.431,0.419,0.365,0.384,0.378,0.36,0.427,0.385,0.433,0.4,0.407,0.377,0.291,0.322,0.284,0.305,0.318,0.264,0.322,0.278,0.318,0.297,0.31
reggae,0.111,0.159,1.863,2.62,0.136,0.087,0.143,0.069,112.347,3040.514,1126.681,2974.897,528.063,3491.652,386.392,3944.126,293.376,25.997,15.144,17.741,17.772,17.411,16.604,15.216,5.628,4.462,4.822,3.638,3.093,2.611,1.825,6513.661,2179.039,-94.114,68.231,3.975,7.626,12.788,-3.191,-3.908,3.823,-6.119,-0.348,0.34,-4.673,-3.006,-2.967,-3.198,-4.919,-5.003,1.388,-2.095,-2.099,79.153,32.725,27.269,22.522,19.835,14.473,13.755,11.901,12.857,11.265,12.434,9.342,9.725,8.959,9.278,10.325,8.65,8.697,9.107,7.511,0.374,0.471,0.478,0.418,0.472,0.449,0.514,0.397,0.403,0.483,0.368,0.384,0.274,0.3,0.298,0.265,0.303,0.265,0.305,0.268,0.287,0.347,0.249,0.306
reggae,0.157,0.196,1.053,0.058,0.051,0.03,0.192,0.036,172.266,2129.247,806.01,2661.307,517.292,3255.258,395.274,3800.84,309.163,24.914,15.066,19.495,17.938,16.72,15.571,16.228,4.889,4.144,4.609,3.713,2.96,1.98,1.615,5034.678,1838.395,-105.909,87.998,19.36,30.64,10.014,18.018,3.646,8.925,5.827,8.886,5.679,10.558,5.896,6.112,7.051,5.11,4.473,2.188,1.4,-1.263,44.488,27.472,22.07,15.706,14.578,10.171,9.495,8.643,8.396,8.675,7.348,6.111,6.987,6.229,6.44,5.85,5.867,5.584,5.851,6.019,0.527,0.424,0.372,0.333,0.366,0.4,0.349,0.38,0.42,0.557,0.679,0.593,0.327,0.267,0.259,0.23,0.251,0.312,0.281,0.287,0.281,0.291,0.271,0.289
