genre,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
reggae,0.049,0.077,2.553,5.743,0.1,0.064,0.062,0.045,2004.107,791.661,2038.276,381.502,2451.082,316.901,2451.082,316.901,28.463,20.235,25.224,22.873,23.086,21.545,36.425,5.22,4.802,5.591,3.827,3.662,3.441,5.622,4263.474,1400.934,-237.229,89.103,-21.533,46.374,-8.924,24.665,-17.013,2.396,-8.853,1.027,-16.453,-1.587,-8.16,-7.583,-8.289,-1.374,-14.816,-7.405,-10.485,-13.825,76.223,28.798,19.347,17.377,20.969,9.879,18.106,10.421,11.203,10.2,9.883,8.894,7.947,7.917,9.059,8.258,12.162,6.717,8.635,7.898,0.357,0.27,0.372,0.331,0.308,0.221,0.166,0.395,0.331,0.272,0.241,0.396,0.327,0.259,0.358,0.292,0.347,0.246,0.149,0.337,0.282,0.321,0.216,0.359
reggae,0.057,0.085,2.219,4.108,0.109,0.065,0.073,0.045,2173.42,764.99,2060.142,338.734,2428.807,271.99,2428.807,271.99,28.329,20.554,25.241,22.032,22.987,21.0,37.953,5.691,4.316,4.943,4.009,4.026,3.449,5.421,4560.268,1289.338,-214.076,85.631,-27.403,52.892,-15.17,28.105,-25.547,2.035,-9.395,1.285,-18.65,-3.623,-9.208,-9.431,-7.125,-1.689,-14.314,-5.025,-9.777,-11.691,66.186,31.212,17.339,18.674,18.195,9.585,17.268,11.245,10.388,7.328,9.357,9.183,10.888,8.007,7.342,8.375,11.088,6.898,9.47,7.944,0.409,0.273,0.264,0.204,0.229,0.162,0.235,0.34,0.234,0.289,0.27,0.418,0.375,0.278,0.314,0.211,0.272,0.193,0.281,0.343,0.24,0.368,0.258,0.344
reggae,0.04,0.06,2.997,7.724,0.099,0.08,0.05,0.032,1977.211,932.517,2002.826,406.989,2409.366,349.563,2409.366,349.563,29.812,20.887,23.753,22.064,22.579,21.031,35.542,5.529,4.544,5.016,3.989,4.17,3.695,5.778,4139.296,1505.927,-249.93,89.247,-18.809,57.95,-2.644,23.209,-12.903,2.113,-9.913,-2.481,-16.683,-3.258,-12.416,-8.94,-8.111,-3.132,-12.018,-6.669,-7.258,-12.324,64.718,31.254,22.524,17.918,19.722,10.366,16.823,10.232,9.701,9.565,10.979,9.739,8.165,7.833,7.655,8.349,8.006,6.937,7.477,8.103,0.198,0.346,0.522,0.241,0.173,0.148,0.257,0.429,0.369,0.415,0.266,0.28,0.208,0.26,0.389,0.193,0.23,0.188,0.221,0.398,0.271,0.348,0.247,0.311
reggae,0.059,0.087,2.295,4.229,0.067,0.038,0.076,0.044,1912.759,574.05,2268.785,386.166,2788.703,309.243,2788.703,309.243,21.874,16.471,19.541,18.745,17.441,17.463,37.711,5.974,4.313,5.321,4.123,3.123,2.642,3.56,4386.129,1495.107,-205.548,103.064,-10.214,29.492,-3.489,20.195,-5.028,25.933,-13.159,15.981,-7.007,11.098,-6.213,11.336,-1.349,3.302,-6.454,0.384,-3.352,-1.177,69.729,27.063,24.035,17.142,15.133,12.786,11.796,10.795,9.681,9.626,8.22,7.758,7.79,8.293,7.592,8.07,8.578,8.787,8.573,7.76,0.437,0.391,0.551,0.444,0.401,0.294,0.358,0.353,0.321,0.359,0.381,0.489,0.321,0.269,0.37,0.321,0.32,0.236,0.268,0.322,0.289,0.287,0.297,0.34
reggae,0.063,0.092,1.956,2.958,0.065,0.027,0.08,0.044,1828.454,464.552,2232.324,351.044,2776.402,301.48,2776.402,301.48,21.863,16.218,20.097,19.443,18.07,17.901,37.691,5.771,4.256,5.303,4.156,3.391,2.839,3.287,4164.701,1355.274,-200.585,106.604,-9.208,29.488,-4.739,19.83,-3.175,26.235,-13.207,18.08,-6.115,13.941,-3.195,12.232,-3.939,1.2,-7.906,0.542,-0.104,2.817,73.173,21.298,25.965,17.944,15.75,11.785,12.482,10.41,8.985,8.681,8.338,8.485,8.753,8.65,8.615,7.133,8.641,7.304,9.096,7.927,0.5,0.378,0.464,0.418,0.53,0.322,0.355,0.392,0.323,0.357,0.377,0.512,0.344,0.263,0.327,0.293,0.369,0.271,0.279,0.309,0.272,0.31,0.308,0.317
reggae,0.062,0.089,2.006,2.966,0.079,0.047,0.079,0.04,2036.605,520.48,2353.846,339.044,2846.694,292.183,2846.694,292.183,21.74,15.665,18.501,18.606,18.227,17.302,38.651,6.381,4.25,5.267,3.719,3.447,2.629,3.445,4774.101,1335.618,-189.94,98.131,-10.996,33.86,-2.164,21.234,-9.122,32.557,-8.599,20.995,-9.344,12.212,-4.037,10.998,-5.416,1.861,-6.922,2.685,-1.273,4.498,65.516,18.598,25.179,17.629,16.086,11.697,11.287,9.402,9.364,8.82,9.437,9.882,8.065,7.493,8.566,7.199,8.295,7.646,8.453,7.912,0.473,0.458,0.591,0.498,0.508,0.346,0.387,0.384,0.354,0.448,0.447,0.476,0.299,0.266,0.346,0.29,0.329,0.257,0.261,0.302,0.29,0.339,0.289,0.289
reggae,0.041,0.066,2.469,5.696,0.128,0.087,0.054,0.037,2272.244,947.362,2218.659,483.193,2681.089,386.25,2681.089,386.25,20.889,15.054,19.314,18.619,19.55,18.647,36.743,6.941,4.218,5.102,4.137,3.373,2.731,4.938,4699.709,1863.443,-223.816,88.821,-28.349,17.883,-5.127,17.562,-18.859,8.28,-12.421,13.142,-10.626,7.168,-12.389,1.3,-1.84,3.785,-9.337,3.222,-4.354,-3.443,76.863,34.489,25.585,21.452,21.695,17.901,17.913,14.175,12.809,10.074,12.037,9.575,10.097,11.232,8.377,6.926,9.49,9.877,11.099,7.884,0.434,0.355,0.35,0.384,0.483,0.293,0.344,0.496,0.455,0.534,0.278,0.315,0.319,0.268,0.305,0.29,0.341,0.286,0.248,0.311,0.278,0.368,0.227,0.234
reggae,0.065,0.095,1.838,2.757,0.12,0.099,0.085,0.043,2289.386,949.201,2365.028,516.773,2803.816,423.726,2803.816,423.726,25.875,14.17,17.117,16.681,17.599,17.684,39.48,6.438,4.176,4.383,3.58,2.858,2.561,3.685,5020.509,1825.288,-172.745,94.929,-16.351,32.543,2.582,32.617,-8.558,24.452,-8.144,18.522,-6.814,16.054,-8.407,11.095,-2.265,6.082,-7.711,4.034,-2.313,-0.491,61.852,30.236,26.528,20.382,17.331,12.33,15.13,11.546,10.28,9.974,9.403,8.279,8.208,8.421,7.515,7.846,7.358,7.495,7.036,7.254,0.507,0.414,0.389,0.444,0.552,0.446,0.408,0.524,0.575,0.574,0.428,0.473,0.311,0.259,0.264,0.25,0.273,0.286,0.247,0.284,0.295,0.332,0.239,0.265
reggae,0.067,0.096,1.81,2.405,0.092,0.072,0.087,0.039,2073.004,833.595,2330.536,484.799,2815.403,384.57,2815.403,384.57,26.105,15.081,18.54,18.661,18.41,17.395,39.564,6.456,4.233,4.746,4.16,2.918,2.49,3.718,4734.857,1851.029,-177.39,106.108,-9.023,24.843,-0.802,29.484,-12.041,26.851,-9.422,19.923,-8.899,11.616,-4.342,5.985,-2.002,8.454,-7.563,3.413,-1.569,1.918,67.859,26.87,21.775,20.745,16.674,12.133,15.924,11.401,10.909,9.772,9.822,9.186,8.723,7.65,7.358,7.525,6.61,8.7,7.161,6.908,0.405,0.361,0.313,0.313,0.445,0.399,0.386,0.489,0.515,0.595,0.411,0.36,0.3,0.27,0.258,0.259,0.305,0.307,0.277,0.316,0.284,0.358,0.263,0.258
reggae,0.084,0.119,1.842,2.463,0.063,0.044,0.109,0.048,1467.095,593.005,1914.215,497.853,2514.309,442.195,2514.309,442.195,26.556,16.416,19.99,19.056,20.311,18.98,36.742,6.377,4.673,5.266,4.387,3.888,3.296,5.241,3098.258,1685.959,-206.166,127.277,-4.772,30.541,11.266,27.378,-9.917,14.879,-12.566,8.147,-8.049,8.217,-11.393,1.347,-6.198,-0.244,-9.588,2.6,-1.451,-0.881,77.202,27.111,27.814,18.786,16.378,13.803,14.301,12.732,10.921,13.659,9.877,10.29,10.771,9.455,11.837,9.993,9.999,8.3,10.704,11.549,0.259,0.349,0.465,0.393,0.406,0.414,0.5,0.376,0.239,0.276,0.272,0.27,0.268,0.312,0.324,0.319,0.329,0.322,0.369,0.298,0.215,0.288,0.289,0.299
reggae,0.098,0.135,1.555,1.588,0.079,0.07,0.124,0.052,1681.581,870.636,2002.908,556.917,2561.721,469.956,2561.721,469.956,26.708,15.842,19.903,18.758,20.504,19.508,38.51,6.102,4.496,5.947,4.514,4.064,3.779,4.95,3616.879,1928.239,-187.067,118.928,-2.846,31.582,6.122,28.069,-12.518,12.172,-7.026,13.482,-7.17,9.294,-11.036,3.273,-7.808,-1.101,-8.825,0.178,-1.96,0.797,69.302,34.357,30.85,14.216,17.389,13.216,13.436,11.807,11.369,15.085,12.113,10.222,10.415,9.755,10.038,9.752,9.62,9.229,9.362,10.81,0.373,0.382,0.523,0.457,0.378,0.374,0.435,0.338,0.263,0.299,0.312,0.367,0.318,0.293,0.324,0.328,0.313,0.335,0.364,0.266,0.246,0.263,0.28,0.326
reggae,0.078,0.114,1.874,2.827,0.07,0.06,0.102,0.05,1522.173,816.415,1970.916,605.561,2552.155,512.626,2552.155,512.626,26.401,15.666,18.386,19.149,20.042,18.958,36.722,6.454,4.315,4.964,4.37,3.736,3.554,6.036,3351.76,2127.808,-228.16,124.356,3.318,28.313,11.258,31.173,-9.12,14.855,-7.357,13.683,-8.098,5.009,-9.711,2.267,-6.586,1.49,-4.886,-0.999,-2.025,-0.025,89.081,29.567,28.315,16.763,19.435,14.133,18.235,12.524,13.392,12.401,11.919,9.798,11.039,9.168,11.754,9.953,9.523,9.141,9.001,10.796,0.332,0.353,0.51,0.429,0.4,0.376,0.395,0.348,0.328,0.326,0.287,0.379,0.307,0.268,0.338,0.284,0.335,0.334,0.315,0.282,0.266,0.295,0.27,0.341
reggae,0.089,0.128,1.484,1.683,0.063,0.076,0.112,0.062,1703.716,1178.27,2030.233,645.561,2580.357,528.034,2580.357,528.034,18.522,18.47,21.243,18.676,18.757,17.785,35.68,4.883,4.852,6.285,3.691,3.359,2.412,4.847,3613.931,2444.796,-231.304,106.684,6.1,39.879,16.122,28.8,-6.994,19.587,-4.986,7.371,-1.566,9.191,-2.81,8.661,1.594,5.05,-2.905,3.875,-2.407,-1.926,86.308,42.224,27.766,19.53,19.159,13.964,17.279,13.384,14.745,11.519,11.56,9.261,9.555,7.738,8.828,6.328,7.83,6.525,6.509,6.475,0.337,0.312,0.378,0.345,0.402,0.316,0.33,0.455,0.537,0.633,0.386,0.34,0.282,0.25,0.319,0.255,0.327,0.276,0.273,0.366,0.32,0.349,0.248,0.275
reggae,0.092,0.131,1.504,1.671,0.062,0.051,0.115,0.063,1698.033,906.718,2045.13,602.77,2587.001,525.324,2587.001,525.324,18.086,17.23,19.845,19.074,20.308,18.978,36.397,4.961,4.306,5.66,3.819,4.151,3.235,5.063,3752.923,2118.458,-207.353,106.82,0.152,37.227,17.258,24.22,-4.634,17.453,-5.467,11.626,-1.356,10.115,-5.404,3.61,-2.981,1.638,-5.242,3.27,-1.819,-1.58,80.912,36.387,28.598,21.054,16.505,12.241,16.824,13.939,14.598,10.577,10.92,8.734,9.322,8.972,9.774,9.082,8.691,8.698,7.453,11.327,0.414,0.322,0.331,0.37,0.485,0.374,0.327,0.351,0.454,0.605,0.431,0.381,0.288,0.236,0.306,0.272,0.324,0.273,0.274,0.282,0.293,0.365,0.259,0.253
reggae,0.093,0.133,1.614,1.993,0.067,0.043,0.115,0.066,1776.081,763.432,2115.236,538.597,2636.976,468.025,2636.976,468.025,18.144,17.091,20.273,20.742,20.454,19.019,36.868,4.822,3.883,5.406,4.033,3.773,3.289,4.831,4048.692,1919.816,-192.927,105.686,-1.599,30.292,10.097,24.742,-8.419,19.391,-6.43,9.122,-1.406,6.501,-4.897,2.811,-2.528,3.145,-6.153,6.074,-2.494,-7.149,75.764,29.955,28.19,19.49,19.086,14.275,16.952,16.585,13.737,10.896,11.171,10.224,10.407,8.439,9.786,8.512,8.825,8.215,7.578,9.067,0.471,0.4,0.35,0.335,0.389,0.319,0.255,0.356,0.417,0.523,0.439,0.385,0.291,0.272,0.318,0.304,0.317,0.265,0.246,0.315,0.321,0.369,0.295,0.306
reggae,0.105,0.146,1.95,2.615,0.057,0.036,0.136,0.055,1756.267,780.733,2226.154,518.089,2767.646,411.432,2767.646,411.432,18.992,17.17,20.545,19.201,18.938,17.181,39.797,3.782,4.661,4.891,4.104,3.285,2.388,4.228,4161.679,1951.582,-165.478,116.138,11.059,38.672,4.297,30.219,-15.352,18.849,-13.067,12.56,-9.692,11.816,-10.398,2.829,-1.688,4.025,-9.274,0.743,-6.465,-5.855,58.728,29.99,19.387,14.184,15.092,13.713,12.703,10.621,10.616,11.76,9.634,9.177,8.64,8.502,9.373,7.84,7.452,6.988,6.191,7.474,0.322,0.326,0.407,0.42,0.311,0.366,0.264,0.266,0.256,0.293,0.475,0.347,0.3,0.29,0.363,0.371,0.244,0.334,0.252,0.291,0.248,0.263,0.38,0.284
reggae,0.105,0.145,1.798,2.188,0.072,0.038,0.135,0.054,2007.667,770.362,2353.586,481.333,2844.036,379.422,2844.036,379.422,19.204,16.589,19.316,18.809,18.715,17.493,40.867,3.958,4.083,4.511,3.988,3.44,2.835,3.946,4688.343,1833.146,-147.623,106.508,6.333,42.676,2.094,25.6,-16.061,21.544,-15.926,13.778,-11.932,11.201,-11.455,3.86,-6.252,2.754,-8.817,1.699,-5.378,-0.32,56.463,27.844,22.993,17.991,14.368,13.174,13.684,10.895,10.691,12.494,8.021,9.506,7.303,8.169,8.554,8.416,7.379,7.146,7.391,9.712,0.275,0.3,0.411,0.426,0.347,0.445,0.332,0.321,0.27,0.275,0.41,0.316,0.248,0.269,0.329,0.341,0.25,0.348,0.27,0.311,0.26,0.252,0.371,0.285
reggae,0.097,0.136,1.979,2.801,0.076,0.05,0.125,0.054,2016.497,863.419,2366.393,553.305,2865.205,424.235,2865.205,424.235,18.12,15.736,18.892,18.416,18.547,18.609,40.766,3.484,4.109,4.007,3.536,3.258,2.969,4.328,4656.743,2071.745,-159.968,106.927,7.985,44.16,8.959,21.554,-7.46,25.841,-17.636,16.82,-14.198,11.839,-10.024,5.71,-4.19,3.71,-7.097,2.96,-3.834,1.822,69.037,28.489,25.385,16.9,11.958,13.431,13.017,10.451,11.63,9.969,8.415,9.09,9.442,8.608,8.464,8.293,7.874,7.884,8.553,7.547,0.384,0.414,0.529,0.396,0.322,0.427,0.317,0.377,0.331,0.355,0.459,0.374,0.298,0.275,0.355,0.287,0.236,0.334,0.23,0.33,0.266,0.255,0.349,0.285
reggae,0.154,0.199,1.4,0.799,0.082,0.028,0.192,0.054,2070.821,400.333,2240.577,274.045,2691.377,229.705,2691.377,229.705,20.945,15.786,18.326,18.608,19.437,18.104,41.703,4.55,4.068,4.521,3.384,3.148,2.808,3.443,4674.878,941.603,-65.868,106.698,-16.702,43.089,-12.183,30.562,-9.625,21.836,-15.769,16.93,-10.609,10.129,-8.5,8.196,-8.091,3.696,-9.706,9.584,-4.01,5.068,54.096,15.025,18.287,12.493,7.957,8.952,8.496,7.874,6.899,8.976,6.596,7.597,6.671,5.833,6.311,6.415,7.626,7.701,7.224,7.269,0.427,0.489,0.589,0.414,0.427,0.394,0.477,0.3,0.336,0.399,0.329,0.487,0.272,0.26,0.312,0.247,0.295,0.224,0.305,0.235,0.242,0.26,0.191,0.333
reggae,0.151,0.194,1.341,0.658,0.092,0.042,0.188,0.048,2272.575,463.219,2300.991,258.66,2710.869,228.456,2710.869,228.456,20.92,16.773,17.736,18.16,18.461,17.956,42.515,4.171,4.286,4.269,3.683,3.019,2.695,3.664,5019.56,914.291,-62.351,95.88,-20.969,46.596,-11.998,30.558,-8.88,23.944,-17.438,16.839,-9.652,11.912,-7.833,11.126,-7.422,6.209,-7.778,10.055,-5.156,3.474,63.707,15.767,18.94,10.281,9.487,8.928,8.948,6.801,6.514,6.975,6.716,7.036,6.388,5.875,5.973,5.867,6.164,7.606,6.541,6.022,0.468,0.524,0.489,0.379,0.409,0.353,0.442,0.28,0.335,0.383,0.406,0.614,0.236,0.293,0.311,0.218,0.294,0.217,0.293,0.203,0.233,0.265,0.198,0.335
reggae,0.143,0.182,1.341,0.623,0.064,0.03,0.177,0.042,2055.395,518.784,2372.499,307.169,2822.139,229.855,2822.139,229.855,20.292,15.338,19.1,18.769,17.926,17.358,41.592,4.174,3.789,4.625,4.044,3.879,3.038,3.62,4912.343,1216.317,-100.366,101.328,2.386,49.481,-9.844,33.504,-10.315,22.015,-17.59,14.553,-8.628,13.755,-7.596,10.232,-6.581,8.928,-8.721,4.903,-7.877,3.006,59.772,19.76,16.571,11.323,8.737,7.865,10.126,7.361,8.789,7.25,8.395,6.734,7.231,6.253,6.316,6.073,8.48,7.828,8.714,7.197,0.519,0.416,0.451,0.367,0.388,0.325,0.343,0.287,0.307,0.342,0.445,0.704,0.317,0.254,0.304,0.251,0.322,0.248,0.262,0.216,0.217,0.248,0.249,0.343
reggae,0.116,0.155,1.408,1.119,0.068,0.043,0.144,0.057,1590.206,639.027,1838.924,407.559,2374.615,365.35,2374.615,365.35,19.016,15.807,20.786,19.414,21.944,18.341,37.807,4.092,4.485,6.051,4.711,4.383,3.673,4.44,3329.503,1413.543,-161.431,117.707,-23.097,30.717,2.901,33.564,-9.545,17.561,-4.167,14.206,-1.532,8.407,-5.533,3.114,-3.296,2.035,-2.99,4.8,-6.539,-2.139,73.083,31.955,24.706,18.356,22.377,12.448,17.549,12.285,15.093,10.758,11.207,9.281,10.651,9.883,8.937,8.992,11.808,7.316,8.101,8.264,0.362,0.383,0.333,0.315,0.455,0.37,0.496,0.429,0.496,0.494,0.405,0.437,0.308,0.27,0.248,0.218,0.352,0.275,0.333,0.291,0.303,0.336,0.288,0.338
reggae,0.112,0.151,1.486,1.351,0.079,0.057,0.14,0.057,1890.192,758.548,2062.83,429.135,2552.265,355.568,2552.265,355.568,18.909,15.046,20.423,18.612,20.859,18.889,39.388,4.025,4.294,5.293,4.285,3.965,3.888,3.771,4028.807,1542.065,-149.165,103.853,-16.011,41.639,0.85,30.089,-10.759,18.381,-9.586,11.885,-6.04,9.65,-8.36,6.992,-1.247,3.916,-3.148,6.469,-6.584,-3.845,59.987,34.516,24.333,16.616,19.264,15.256,17.344,10.932,14.117,12.25,10.54,9.217,11.043,9.248,9.385,7.313,8.846,8.749,7.761,7.837,0.398,0.467,0.41,0.283,0.412,0.355,0.456,0.413,0.412,0.466,0.449,0.487,0.282,0.311,0.291,0.208,0.322,0.263,0.331,0.315,0.287,0.326,0.288,0.338
reggae,0.108,0.15,1.607,1.873,0.087,0.073,0.135,0.065,1912.82,960.152,2014.749,479.595,2509.959,401.73,2509.959,401.73,18.679,15.682,19.197,19.018,20.561,17.783,38.712,3.746,4.237,5.171,4.425,3.546,3.282,4.509,3951.043,1793.915,-153.605,108.257,-15.821,36.839,-1.684,30.549,-10.416,20.099,-7.293,12.906,-7.867,8.263,-5.902,7.711,-3.582,4.706,-0.386,4.376,-6.499,-2.926,70.752,43.381,24.156,18.968,20.49,13.262,19.068,11.565,15.19,11.653,11.43,9.593,10.939,9.906,8.912,7.308,8.555,7.587,7.863,8.431,0.459,0.474,0.371,0.312,0.348,0.341,0.442,0.396,0.458,0.558,0.52,0.574,0.286,0.284,0.258,0.24,0.282,0.255,0.3,0.276,0.271,0.32,0.27,0.336
reggae,0.078,0.112,2.395,4.568,0.069,0.045,0.099,0.052,1860.208,802.012,2111.803,508.399,2588.888,395.602,2588.888,395.602,17.085,14.802,17.902,16.59,17.648,16.605,38.131,4.661,3.949,4.809,3.935,3.353,2.93,4.453,4184.211,1915.098,-181.209,109.696,-3.127,42.976,-0.109,26.32,-9.749,18.06,-12.646,10.153,-5.788,4.787,-6.025,1.521,-3.333,2.473,-2.879,-0.524,-3.838,-0.361,68.774,28.449,22.374,14.511,21.005,13.165,13.92,9.96,13.359,11.262,11.265,10.197,9.551,8.986,6.934,7.099,6.61,6.677,8.54,6.256,0.397,0.384,0.488,0.433,0.444,0.383,0.281,0.286,0.302,0.485,0.365,0.319,0.291,0.236,0.372,0.315,0.314,0.307,0.225,0.243,0.249,0.384,0.28,0.245
reggae,0.082,0.116,2.428,4.539,0.069,0.051,0.105,0.051,1782.683,808.9,2063.351,477.794,2558.122,376.925,2558.122,376.925,17.359,14.524,18.991,16.363,17.828,16.746,37.795,4.441,4.197,4.998,3.717,3.707,2.993,4.435,3972.951,1876.555,-178.837,111.041,-1.535,49.184,3.397,24.363,-11.26,16.679,-9.531,9.235,-7.675,5.718,-4.641,2.874,-1.464,2.894,-4.607,-0.015,-3.376,-2.103,73.204,27.671,22.716,14.278,19.081,12.373,15.137,12.524,13.848,9.33,9.457,9.474,10.251,9.51,7.782,7.631,6.546,6.74,7.448,6.375,0.476,0.384,0.454,0.419,0.478,0.391,0.301,0.302,0.394,0.534,0.391,0.412,0.324,0.228,0.332,0.281,0.317,0.286,0.224,0.229,0.289,0.355,0.271,0.289
reggae,0.091,0.126,2.06,3.076,0.093,0.072,0.115,0.051,2105.288,963.365,2199.194,505.505,2648.279,395.714,2648.279,395.714,17.974,15.586,19.044,16.408,17.715,17.116,39.654,4.433,4.451,5.178,3.677,3.672,3.073,4.748,4533.114,1884.512,-154.023,104.408,-2.422,48.919,-5.563,25.647,-12.512,21.044,-11.509,15.421,-9.358,9.259,-9.802,2.628,-3.431,3.136,-5.304,3.561,-4.647,-2.089,70.543,36.8,24.452,15.835,13.796,15.232,13.056,9.686,10.926,10.244,11.409,8.519,9.441,9.085,8.843,7.974,7.639,7.593,7.201,6.255,0.355,0.279,0.317,0.312,0.413,0.405,0.355,0.343,0.389,0.575,0.418,0.412,0.287,0.226,0.299,0.252,0.323,0.336,0.277,0.268,0.256,0.363,0.267,0.301
reggae,0.107,0.153,1.688,2.24,0.068,0.069,0.135,0.072,1591.815,1004.966,1922.56,608.305,2491.751,512.043,2491.751,512.043,19.125,17.022,19.072,19.876,20.595,18.39,37.612,4.461,5.485,5.86,4.899,4.666,3.405,5.142,3343.842,2194.909,-205.982,111.305,1.806,34.987,13.193,28.056,0.19,22.077,0.297,14.618,-4.263,11.931,0.205,5.614,-2.892,1.65,-6.159,3.445,-4.033,-1.504,101.083,34.834,31.124,18.017,28.835,12.285,20.854,11.905,12.558,10.095,10.053,9.714,11.827,9.236,8.448,7.217,9.257,7.688,8.657,8.382,0.405,0.414,0.389,0.328,0.35,0.39,0.304,0.347,0.46,0.467,0.584,0.489,0.305,0.328,0.304,0.291,0.302,0.339,0.253,0.286,0.308,0.298,0.338,0.316
reggae,0.108,0.153,1.692,2.113,0.073,0.068,0.138,0.067,1840.4,974.97,2148.646,591.838,2664.227,472.084,2664.227,472.084,19.059,17.253,20.835,20.695,21.52,18.906,39.08,4.267,4.913,6.45,4.881,4.669,3.326,5.026,4107.671,2124.532,-181.998,102.006,7.419,40.444,7.586,32.628,-5.94,18.14,-2.49,18.476,-7.636,13.009,-2.163,6.236,-3.218,1.255,-6.003,3.674,-9.946,-2.495,91.766,35.508,26.222,16.428,21.026,12.31,19.575,10.946,12.91,9.358,10.407,9.182,8.823,12.28,9.333,8.94,8.223,6.591,9.27,7.108,0.471,0.454,0.287,0.282,0.357,0.4,0.284,0.339,0.441,0.421,0.51,0.4,0.326,0.332,0.254,0.282,0.294,0.321,0.242,0.282,0.347,0.315,0.376,0.311
reggae,0.112,0.157,1.69,2.056,0.073,0.055,0.143,0.065,1794.167,856.968,2124.507,527.437,2657.333,430.181,2657.333,430.181,18.373,16.898,20.883,20.593,20.938,18.539,38.944,3.836,5.179,6.095,4.763,4.686,3.227,4.659,4006.999,1959.261,-166.131,105.768,2.541,41.122,4.167,31.049,-4.668,20.935,-2.742,14.905,-7.87,14.863,-3.44,9.025,-3.729,2.952,-6.149,3.519,-8.403,-1.126,77.99,33.162,27.583,14.722,18.878,12.022,17.375,10.941,12.94,9.446,9.747,9.121,9.899,12.356,8.073,8.325,7.734,8.441,8.424,7.584,0.477,0.525,0.413,0.268,0.259,0.347,0.348,0.322,0.343,0.351,0.423,0.494,0.314,0.336,0.315,0.272,0.256,0.304,0.292,0.285,0.296,0.32,0.325,0.35
reggae,0.108,0.144,1.374,1.04,0.053,0.035,0.134,0.052,1606.817,689.236,2041.038,451.338,2600.331,348.177,2600.331,348.177,19.814,16.579,21.482,19.82,20.791,18.131,38.153,4.611,4.554,5.291,3.981,4.573,3.409,4.686,3567.842,1798.416,-184.547,113.758,3.24,37.398,3.759,33.754,-9.927,17.171,-8.274,12.602,-2.593,13.325,-9.087,2.727,0.077,3.436,-3.333,2.992,-4.806,-1.643,77.583,26.769,22.735,16.182,14.865,11.511,17.621,13.271,14.397,10.762,12.746,10.575,11.855,10.302,8.214,9.4,10.169,7.306,9.374,8.052,0.329,0.31,0.509,0.436,0.397,0.322,0.341,0.401,0.329,0.319,0.31,0.397,0.285,0.241,0.362,0.298,0.333,0.287,0.279,0.371,0.311,0.275,0.264,0.34
reggae,0.118,0.155,1.338,0.877,0.05,0.033,0.146,0.053,1653.225,723.957,2086.155,449.901,2639.974,340.36,2639.974,340.36,20.694,17.033,21.773,19.881,20.155,17.898,38.636,4.935,4.952,5.351,3.962,4.611,3.026,4.325,3649.578,1804.533,-175.893,113.252,2.947,34.549,1.942,37.138,-9.626,17.103,-9.551,13.882,-3.187,14.461,-6.469,4.799,-1.109,4.655,-3.482,4.476,-3.522,-0.771,74.066,27.935,23.459,19.515,15.884,13.455,15.381,12.471,13.182,11.094,12.046,11.595,9.845,8.778,8.362,8.992,11.226,7.247,9.186,7.851,0.315,0.359,0.594,0.473,0.417,0.326,0.314,0.367,0.321,0.296,0.288,0.36,0.259,0.247,0.384,0.317,0.31,0.28,0.256,0.336,0.273,0.253,0.256,0.319
